2016-06-24,27.5400009155,28.7390003204,26.0499992371,26.2999992371,down
2016-06-27,27.3500003815,28.1900005341,26.2999992371,27.25,up
2016-06-28,30.3999996185,33.4109992981,29.5699996948,29.9200000763,up
2016-06-29,31.9799995422,37.1899986267,31.75,37.0800018311,up
2016-06-30,39.6800003052,41.8899993896,34.7999992371,36.5,down
2016-07-01,36.9700012207,37.3400001526,33.6500015259,34.0299987793,down
2016-07-05,34.8699989319,35.4300003052,33.0699996948,34.0400009155,up
2016-07-06,33.4099998474,37.9300003052,33.2700004578,37.9300003052,up
2016-07-07,38.4099998474,38.6199989319,36.0,36.5099983215,down
2016-07-08,37.25,37.4000015259,35.25,35.5400009155,down
2016-07-11,36.2999992371,38.2999992371,35.7900009155,37.2999992371,up
2016-07-12,37.9900016785,38.9399986267,36.8149986267,38.2999992371,up
2016-07-13,41.2900009155,42.75,40.2099990845,42.25,up
2016-07-14,43.4000015259,44.7999992371,40.7999992371,41.75,down
2016-07-15,42.7400016785,43.75,41.2000007629,43.0,up
2016-07-18,41.25,42.4840011597,40.1500015259,41.0299987793,down
2016-07-19,40.5299987793,41.0,39.0400009155,39.0699996948,down
2016-07-20,39.5,42.5740013123,38.5099983215,41.7299995422,up
2016-07-21,41.7099990845,42.5499992371,39.8300018311,40.1199989319,down
2016-07-22,40.3199996948,41.7599983215,40.0999984741,40.8100013733,up
2016-07-25,40.7000007629,41.4900016785,39.5699996948,40.75,down
2016-07-26,40.5499992371,41.7820014954,39.75,40.3899993896,down
2016-07-27,40.9199981689,43.25,40.7700004578,42.5400009155,up
2016-07-28,42.9599990845,43.7000007629,41.0200004578,42.1699981689,down
2016-07-29,42.75,42.8810005188,40.5499992371,40.6300010681,down
2016-08-01,40.6300010681,41.6399993896,39.1100006104,39.3300018311,down
2016-08-02,39.0999984741,40.25,37.5,37.9300003052,down
2016-08-03,38.0999984741,39.0,37.2000007629,38.5499992371,up
2016-08-04,38.9000015259,41.0699996948,38.9000015259,40.5900001526,up
2016-08-05,40.9700012207,41.7200012207,40.75,41.4900016785,up
2016-08-08,42.7000007629,42.9199981689,40.5800018311,42.5,up
2016-08-09,44.3199996948,45.6899986267,41.3499984741,43.0099983215,up
2016-08-10,43.2200012207,43.9500007629,41.9000015259,43.6300010681,up
2016-08-11,43.4500007629,49.0,43.4500007629,48.7099990845,up
2016-08-12,49.0499992371,53.3699989319,48.5999984741,53.2900009155,up
2016-08-15,56.75,66.3990020752,55.1329994202,58.4700012207,up
2016-08-16,60.5699996948,64.1600036621,59.0600013733,59.3400001526,up
2016-08-17,60.9000015259,61.5,57.0499992371,58.8600006104,down
2016-08-18,59.1399993896,59.3600006104,54.1500015259,54.4000015259,down
2016-08-19,52.3199996948,56.4700012207,51.8499984741,54.8800010681,up
2016-08-22,56.2299995422,59.75,55.3400001526,58.6500015259,up
2016-08-23,60.1500015259,61.3499984741,55.7099990845,56.0800018311,down
2016-08-24,56.0800018311,58.0699996948,53.3499984741,53.5999984741,down
2016-08-25,54.25,55.0999984741,51.2569999695,51.9300003052,down
2016-08-26,51.9300003052,54.3300018311,49.611000061,54.25,up
2016-08-29,54.5499992371,56.0,53.2000007629,53.8199996948,down
2016-08-30,53.8499984741,54.9300003052,53.5099983215,53.7999992371,down
2016-08-31,53.9900016785,54.5900001526,52.1399993896,53.6199989319,down
2016-09-01,53.6100006104,56.7400016785,53.5999984741,54.3800010681,up
2016-09-02,54.9300003052,57.7400016785,54.9300003052,57.6199989319,up
2016-09-06,58.2400016785,60.6899986267,57.7910003662,59.1800003052,up
2016-09-07,60.2000007629,60.4000015259,56.3100013733,56.6300010681,down
2016-09-08,57.4000015259,58.4500007629,56.5099983215,57.4500007629,up
2016-09-09,57.0,58.0,55.0200004578,56.0,down
2016-09-12,55.0800018311,57.8800010681,54.5800018311,56.7000007629,up
2016-09-13,55.7799987793,56.75,53.5999984741,53.9700012207,down
2016-09-14,54.9700012207,55.0,52.7700004578,53.1199989319,down
2016-09-15,53.8800010681,54.8499984741,53.2599983215,54.0,up
2016-09-16,54.2999992371,56.9900016785,53.6599998474,56.75,up
2016-09-19,57.5400009155,59.4000015259,56.9000015259,57.2799987793,up
2016-09-20,57.8699989319,58.9889984131,56.5999984741,56.7599983215,down
2016-09-21,57.5,61.8499984741,56.8499984741,61.7000007629,up
2016-09-22,62.4500007629,66.4800033569,62.0299987793,64.9199981689,up
2016-09-23,64.4499969482,68.4000015259,63.7999992371,64.0699996948,down
2016-09-26,63.0,65.6800003052,62.3800010681,64.2399978638,up
2016-09-27,66.0,68.9899978638,65.5599975586,68.2200012207,up
2016-09-28,70.4899978638,70.9599990845,67.4400024414,68.9700012207,up
2016-09-29,69.1299972534,69.9000015259,68.1999969482,68.7200012207,down
2016-09-30,69.5,69.6100006104,63.0099983215,64.3600006104,down
2016-10-03,62.5,66.6399993896,62.4300003052,65.0199966431,up
2016-10-04,65.2600021362,65.7300033569,60.2599983215,60.9399986267,down
2016-10-05,62.0900001526,63.1399993896,61.0509986877,61.4700012207,up
2016-10-06,60.7200012207,62.7700004578,60.0719985962,60.6899986267,down
2016-10-07,61.3300018311,61.9799995422,59.2700004578,60.5800018311,down
2016-10-10,57.6300010681,58.9099998474,51.3899993896,52.0200004578,down
2016-10-11,54.4300003052,54.5999984741,51.3409996033,52.4399986267,up
2016-10-12,53.4599990845,53.5900001526,50.0400009155,50.7999992371,down
2016-10-13,49.8699989319,49.9500007629,47.0499992371,47.2400016785,down
2016-10-14,47.7999992371,49.5900001526,45.6800003052,46.1100006104,down
